# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:19:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa474abe98.json
# init = 2 (Default)
# random
#   seed = 664924691
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240919-2-59ccd8.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240919-2-7adcdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-804.59031,0.9689187,0.82600273,2,3,0,805.14354,10.61664,298.1151,48.930078,-14.797665,250.34022
-806.3106,0.83815849,0.82600273,2,3,0,806.35283,7.6021491,294.11509,48.499977,-14.760106,259.90541
-805.27529,0.99785177,0.82600273,2,7,0,806.79509,9.7756006,300.34714,50.844208,-14.826248,256.35694
-804.85929,0.99944568,0.82600273,3,7,0,805.53756,10.407348,293.42231,48.90241,-14.796653,246.58925
-805.39065,0.85711299,0.82600273,2,3,0,806.24389,11.773673,297.09148,50.149269,-14.836687,244.10995
-809.65236,0.70782588,0.82600273,2,7,0,810.23329,9.601171,284.06081,49.021494,-14.800613,240.85554
-805.77213,1,0.82600273,2,3,0,809.72003,11.055305,302.71108,48.414063,-14.792816,252.96221
-805.6053,0.97797542,0.82600273,2,3,0,806.72616,8.628158,300.97712,49.3558,-14.78479,262.15041
-806.51641,0.89132658,0.82600273,2,3,0,807.60645,7.8813752,292.88917,50.810916,-14.809523,257.42298
-808.67996,0.59089187,0.82600273,2,3,0,811.64355,13.200309,302.04869,53.06409,-14.914564,242.6473
-805.05234,1,0.82600273,2,3,0,808.47188,9.2349005,297.00738,50.778954,-14.819674,255.45033
-804.72074,1,0.82600273,2,3,0,805.1195,9.2016488,297.72189,49.095737,-14.785481,256.31448
-804.58035,0.98404944,0.82600273,2,3,0,804.95819,10.187718,296.4525,49.603019,-14.806618,250.60777
-804.99343,0.89080983,0.82600273,2,3,0,805.57786,11.364668,295.35911,47.096998,-14.771038,244.2181
-807.89046,0.67883967,0.82600273,2,3,0,808.53819,11.582298,293.75009,42.595161,-14.684651,241.62974
-807.82226,0.96387373,0.82600273,3,7,0,810.20401,8.1623678,305.1467,50.977021,-14.814146,268.41604
-805.41831,1,0.82600273,2,3,0,808.1361,11.651256,300.12505,47.943213,-14.79055,247.6944
-805.91477,0.78814144,0.82600273,2,3,0,809.77206,8.3269163,292.80843,47.018969,-14.737754,255.33731
-805.46964,0.99896034,0.82600273,3,7,0,806.73001,10.203687,301.38971,45.891874,-14.732043,255.47311
-805.42197,0.81936406,0.82600273,2,7,0,807.39074,8.1654844,297.29148,48.154113,-14.756758,260.5468
-806.35073,0.95705683,0.82600273,2,3,0,806.68171,7.6350484,298.25133,50.631191,-14.80143,263.89361
-805.88683,0.95424238,0.82600273,3,7,0,807.79238,11.431966,296.58895,52.342422,-14.876303,245.1451
-806.47909,0.91598849,0.82600273,2,3,0,807.77526,12.120755,292.60482,46.145896,-14.763538,238.06143
-805.31307,1,0.82600273,2,7,0,807.01569,10.827774,295.85693,51.590026,-14.85406,247.13195
-805.48719,0.74077114,0.82600273,2,3,0,808.80512,11.374081,293.133,50.047149,-14.83144,241.94964
-805.55759,0.98454779,0.82600273,3,7,0,806.56281,8.4148958,299.29358,46.644708,-14.728526,261.42655
-805.18113,0.98745685,0.82600273,3,7,0,806.21837,9.7795339,301.61087,48.403097,-14.777592,257.60296
-806.47257,0.75598631,0.82600273,2,3,0,807.60206,12.33554,301.5132,48.012313,-14.801165,246.00327
-807.13091,0.94439413,0.82600273,3,7,0,808.63344,7.1315449,293.41591,49.368373,-14.774058,261.32396
-806.65323,1,0.82600273,2,3,0,807.84008,12.721431,298.22216,46.355912,-14.773452,240.97572
-806.02021,1,0.82600273,2,3,0,806.89342,8.0797931,294.53673,50.831632,-14.810661,258.17766
-807.35842,0.86667694,0.82600273,2,3,0,808.16714,12.947049,301.73864,48.208202,-14.813708,243.47692
-808.59267,0.89452223,0.82600273,2,3,0,809.28549,13.347141,301.27996,45.772979,-14.770779,241.21783
-805.30201,0.98456964,0.82600273,2,7,0,809.13453,10.719185,301.58836,49.19272,-14.804082,253.35203
-805.32347,0.89819173,0.82600273,3,7,0,806.8111,8.4735952,295.38761,49.728214,-14.791786,257.25643
-805.21904,0.90719551,0.82600273,2,3,0,806.76863,11.199546,297.55867,45.563545,-14.73752,247.16072
-804.64297,0.99956102,0.82600273,2,7,0,805.36005,9.8507874,299.38394,47.95043,-14.769205,255.0554
-805.95384,0.82899871,0.82600273,3,7,0,806.41899,10.43194,290.27603,49.832624,-14.818106,243.3323
-804.77807,0.93218069,0.82600273,2,7,0,807.14923,9.9799462,295.17855,46.074097,-14.734245,250.26879
-805.5719,0.87557755,0.82600273,2,3,0,806.18585,11.740853,294.18185,46.571853,-14.765979,241.34801
-804.75002,1,0.82600273,2,3,0,805.7951,10.123697,299.52698,46.865196,-14.750521,253.97035
-804.90418,0.97050042,0.82600273,2,3,0,805.11532,9.9205285,294.64111,50.370197,-14.819784,249.99873
-805.20317,0.96029686,0.82600273,2,3,0,805.61012,10.42669,292.01027,48.122063,-14.782298,245.09016
-804.64032,0.98199236,0.82600273,2,3,0,805.46044,10.148237,299.46321,48.187697,-14.777251,253.79614
-804.56093,0.86143876,0.82600273,2,3,0,806.02733,10.276302,296.05833,46.705068,-14.749814,249.81497
-804.43802,0.99886549,0.82600273,2,3,0,804.58407,10.007305,297.03371,47.468951,-14.761723,252.00084
-806.48946,0.77605884,0.82600273,2,3,0,806.53876,8.3674941,301.82071,51.390883,-14.823148,264.16699
-807.35109,0.94383693,0.82600273,2,3,0,807.68296,12.208098,292.12678,44.83418,-14.738849,237.19034
-808.38582,0.84378239,0.82600273,3,7,0,811.37531,10.119836,306.82339,45.675327,-14.728997,261.28413
# 
#  Elapsed Time: 0.011 seconds (Warm-up)
#                0.005 seconds (Sampling)
#                0.016 seconds (Total)
# 
